CAT;SAC;SIC;Time;LAT;LON;H(m);H(ft);RHO;THETA;Mode3/A;FL;TA;TI;BP;RA;TTA;GS;TAR;TAS;HDG;IAS;MACH;BAR;IVV;TN;GS(kt);HDG.1;STAT;x;y;z
CAT048;20;129;05:03:49:367;41,51566747;2,10161947;1828,85389650613;6000,17701781317;12,929688;359,912109;1000,0;60,0;A5325B;DAL250;1014,0;;;;;;111,445312;250,0;0,42;-2400,0;-2336,0;1751;276,98;113,8733;No alert, no SPI, aircraft airbone;34151,77581141225;44499,83753589674;1828,85389650613
CAT048;20;129;05:03:50:102;41,37804378;2,33845727;998,147853303701;3274,76340303291;11,660156;66,456299;2016,0;32,75;8964FF;ETD1HA;1014,0;-13,535;-77,344;190.0;-1,344;194,0;-78,046875;180,0;0,288;-672,0;-672,0;2076;189,86;282,7881;No alert, no SPI, aircraft airbone;54035,864887189615;29335,197150135526;998,147853303701
CAT048;20;129;05:03:53:375;41,51363535;2,10784411;1775,51284042746;5825,17354738802;12,808594;1,170044;1000,0;58,25;A5325B;DAL250;1014,0;;;;;;111,621094;251,0;0,42;-2368,0;-2368,0;1751;275,66;113,7689;No alert, no SPI, aircraft airbone;34672,469073145505;44276,60879831842;1775,51284042746
CAT048;20;129;05:03:54:094;41,37870253;2,33373453;982,911105640233;3224,7740718287;11,480469;65,852051;2016,0;32,25;8964FF;ETD1HA;1014,0;;;;;;-84,375;180,0;0,288;-672,0;-672,0;2076;190,52;276,9379;No alert, no SPI, aircraft airbone;53640,25789738359;29405,43256328195;982,911105640233
CAT048;20;129;05:03:57:383;41,51149209;2,11408357;1729,79162933026;5675,16956917187;12,6875;2,455444;1000,0;56,75;A5325B;DAL250;1014,0;0,176;113,73;274.0;-0,125;278,0;111,621094;250,0;0,416;-2464,0;-2496,0;1751;274,78;113,8513;No alert, no SPI, aircraft airbone;35194,49165916478;44041,07977330255;1729,79162933026
CAT048;20;129;05:03:58:078;41,37896028;2,32902785;975,294211223722;3199,78425995123;11,292969;65,341187;2016,0;32,0;8964FF;ETD1HA;1014,0;;;;;;-90,527344;180,0;0,288;-608,0;-672,0;2076;191,18;270,8954;No alert, no SPI, aircraft airbone;53246,32818666833;29431,163940398725;975,294211223722
CAT048;20;129;05:04:01:391;41,50944243;2,12029499;1676,45036543813;5500,16541694402;12,578125;3,757324;1000,0;55,0;A5325B;DAL250;1014,0;;;;;;111,796875;248,0;0,416;-2592,0;-2592,0;1751;273,68;113,9392;No alert, no SPI, aircraft airbone;35714,15642393117;43815,97248459961;1676,45036543813
CAT048;20;129;05:04:02:070;41,378834;2,32434964;960,057165331207;3149,79395030524;11,097656;64,923706;2016,0;31,5;8964FF;ETD1HA;1014,0;;;;;;-97,382812;181,0;0,288;-544,0;-640,0;2076;191,18;264,2871;No alert, no SPI, aircraft airbone;52855,09340448259;29414,28329006553;960,057165331207
CAT048;20;129;05:04:05:398;41,50748099;2,12646415;1623,10904730391;5325,16108675655;12,480469;5,07019;1000,0;53,25;A5325B;DAL250;1014,0;;;;;;111,796875;248,0;0,412;-2752,0;-2784,0;1751;273,68;113,9392;No alert, no SPI, aircraft airbone;36230,276558951955;43600,68294600648;1623,10904730391
CAT048;20;129;05:04:06:063;41,37826077;2,3196449;952,439991901629;3124,80322303054;10,890625;64,616089;2016,0;31,25;8964FF;ETD1HA;1014,0;-12,656;-102,305;192.0;-1,25;194,0;-103,710938;180,0;0,288;-544,0;-480,0;2076;191,62;257,6294;No alert, no SPI, aircraft airbone;52461,99576611937;29347,76906043225;952,439991901629
CAT048;20;129;05:04:09:406;41,50541458;2,13260199;1562,14758311678;5125,15627659285;12,382812;6,399536;1000,0;51,25;A5325B;DAL250;1014,0;;;;;;111,972656;247,0;0,408;-2944,0;-2880,0;1751;273,68;113,9392;No alert, no SPI, aircraft airbone;36743,872001221345;43373,7584768883;1562,14758311678
CAT048;20;129;05:04:10:055;41,37731418;2,31517328;937,202548314817;3074,81160861318;10,683594;64,429321;2016,0;30,75;8964FF;ETD1HA;1014,0;;;;;;-107,578125;180,0;0,288;-544,0;-448,0;2076;191,18;253,2678;No alert, no SPI, aircraft airbone;52088,68964302505;29239,950175216236;937,202548314817
CAT048;20;129;05:04:13:414;41,50329185;2,13876509;1508,8059930075;4950,15105409871;12,289062;7,756348;1000,0;49,5;A5325B;DAL250;1014,0;0,0;113,906;274.0;-0,031;274,0;111,972656;249,0;0,412;-2720,0;-2688,0;1751;275,0;114,0436;No alert, no SPI, aircraft airbone;37259,640859918356;43140,626110250676;1508,8059930075
CAT048;20;129;05:04:14:047;41,37616173;2,31092077;929,584883981384;3049,81927076148;10,480469;64,319458;2016,0;30,5;8964FF;ETD1HA;1014,0;;;;;;-109,6875;179,0;0,288;-448,0;-480,0;2076;189,86;250,6091;No alert, no SPI, aircraft airbone;51733,86461700852;29109,417971441104;929,584883981384
CAT048;20;129;05:04:17:430;41,50124834;2,14492935;1455,46434251498;4775,14563349686;12,207031;9,129639;1000,0;47,75;A5325B;DAL250;1014,0;;;;;;111,972656;250,0;0,412;-2336,0;-2176,0;1751;276,98;113,8733;No alert, no SPI, aircraft airbone;37775,49413347103;42916,3294810841;1455,46434251498
CAT048;20;129;05:04:18:039;41,37479553;2,30641937;921,967278430238;3024,82712576506;10,261719;64,242554;2016,0;30,25;8964FF;ETD1HA;1014,0;;;;;;-110,917969;177,0;0,284;-416,0;-480,0;2076;186,56;248,9392;No alert, no SPI, aircraft airbone;51358,37352445101;28955,016822785332;921,967278430238
CAT048;20;129;05:04:21:438;41,49912953;2,15117493;1417,3625480691;4650,13974220702;12,128906;10,541382;1000,0;46,5;A5325B;DAL250;1014,0;;;;;;111,972656;251,0;0,412;-1632,0;-1536,0;1751;278,74;113,7085;No alert, no SPI, aircraft airbone;38298,21345679777;42683,7423064666;1417,3625480691
CAT048;20;129;05:04:22:031;41,37356088;2,30240984;914,349363595247;2999,83396605783;10,066406;64,176636;2016,0;30,0;8964FF;ETD1HA;1014,0;-1,582;-111,973;184.0;-0,438;188,0;-111,621094;175,0;0,28;-416,0;-416,0;2076;184,58;248,0219;No alert, no SPI, aircraft airbone;51023,91306884938;28815,53389250601;914,349363595247
CAT048;20;129;05:04:25:453;41,49705644;2,15756065;1386,88065242395;4550,13351969859;12,0625;11,99707;1000,0;45,5;A5325B;DAL250;1014,0;;;;;;111,972656;252,0;0,412;-1280,0;-1088,0;1751;278,74;113,7085;No alert, no SPI, aircraft airbone;38832,64094091163;42456,33337411511;1386,88065242395
CAT048;20;129;05:04:26:031;41,37223412;2,29836284;906,73141216021;2974,8406862717;9,867188;64,13269;2016,0;29,75;8964FF;ETD1HA;1014,0;;;;;;-112,148438;172,0;0,272;-192,0;-384,0;2076;181,28;247,2583;No alert, no SPI, aircraft airbone;50686,37649716268;28665,814785926017;906,73141216021
CAT048;20;129;05:04:29:461;41,49491386;2,16390491;1371,63862711098;4500,12687337079;12,0;13,463745;1000,0;45,0;A5325B;DAL250;1014,0;0,0;113,73;278.0;-0,031;276,0;112,148438;253,0;0,412;-960,0;-928,0;1751;278,74;113,7085;No alert, no SPI, aircraft airbone;39363,68173986351;42221,22719158526;1371,63862711098
CAT048;20;129;05:04:30:023;41,37090255;2,29431877;899,113416130655;2949,8472601781;9,667969;64,088745;2016,0;29,5;8964FF;ETD1HA;1014,0;;;;;;-112,5;169,0;0,268;-672,0;-736,0;2076;178,42;246,8848;No alert, no SPI, aircraft airbone;50349,0749736005;28515,578949523853;899,113416130655
CAT048;20;129;05:04:33:477;41,49292212;2,17018169;1348,77657880168;4425,12015079572;11,953125;14,919434;1000,0;44,25;A5325B;DAL250;1014,0;;;;;;112,148438;251,0;0,412;-992,0;-928,0;1751;277,86;113,7909;No alert, no SPI, aircraft airbone;39889,030249780364;42002,881807230166;1348,77657880168
CAT048;20;129;05:04:34:016;41,36955677;2,29039001;876,255314150825;2874,85348487859;9,472656;64,061279;2016,0;28,75;8964FF;ETD1HA;1014,0;;;;;;-112,851562;168,0;0,268;-864,0;-960,0;2076;176,88;246,33;No alert, no SPI, aircraft airbone;50021,418144956195;28363,847057066047;876,255314150825
CAT048;20;129;05:04:37:484;41,49080521;2,17641211;1325,91438248567;4350,1129426343;11,90625;16,386108;1000,0;43,5;A5325B;DAL250;1014,0;;;;;;112,148438;250,0;0,408;-1152,0;-1088,0;1751;277,86;113,7909;No alert, no SPI, aircraft airbone;40410,61672640681;41770,65102612046;1325,91438248567
CAT048;20;129;05:04:38:016;41,36820475;2,28636402;861,017222550698;2824,85974443323;9,273438;64,022827;2016,0;28,25;8964FF;ETD1HA;1014,0;-0,879;-114,258;176.0;-0,125;180,0;-113,378906;167,0;0,264;-1056,0;-1088,0;2076;176,44;245,9015;No alert, no SPI, aircraft airbone;49685,61751356768;28211,381424346004;861,017222550698
CAT048;20;129;05:04:41:492;41,48874905;2,18267088;1303,05210666824;4275,10547364143;11,871094;17,86377;1000,0;42,75;A5325B;DAL250;1014,0;;;;;;112,148438;250,0;0,408;-1248,0;-1248,0;1751;276,54;113,6865;No alert, no SPI, aircraft airbone;40934,566306183726;41545,218271791906;1303,05210666824
CAT048;20;129;05:04:42:008;41,3668394;2,28244784;838,159031181596;2749,86567586183;9,078125;64,000854;2016,0;27,5;8964FF;ETD1HA;1014,0;;;;;;-113,730469;166,0;0,264;-960,0;-1056,0;2076;174,68;245,6323;No alert, no SPI, aircraft airbone;49359,00062244507;28057,513325331664;838,159031181596
CAT048;20;129;05:04:45:508;41,48670336;2,18889731;1272,56974213012;4175,09771277017;11,84375;19,341431;1000,0;41,75;A5325B;DAL250;1014,0;-0,879;113,73;276.0;-0,094;272,0;111,972656;250,0;0,408;-1376,0;-1312,0;1751;276,54;113,6865;No alert, no SPI, aircraft airbone;41455,84144043514;41320,970772826906;1272,56974213012
CAT048;20;129;05:04:46:000;41,36552863;2,27868893;815,300730431452;2674,87124842873;8,890625;63,978882;2016,0;26,75;8964FF;ETD1HA;1014,0;;;;;;-113,90625;164,0;0,26;-928,0;-1088,0;2076;172,92;245,3632;No alert, no SPI, aircraft airbone;49045,48765660711;27909,810426652515;815,300730431452
CAT048;20;129;05:04:49:516;41,48472005;2,19512766;1249,7073031161;4100,08970835542;11,828125;20,819092;1000,0;41,0;A5325B;DAL250;1014,0;;;;;;111,621094;250,0;0,408;-1376,0;-1344,0;1751;276,98;113,4119;No alert, no SPI, aircraft airbone;41977,43616223753;41103,69079606751;1249,7073031161
CAT048;20;129;05:04:49:992;41,36417308;2,2748577;800,062422457151;2624,87679809432;8,699219;63,962402;2016,0;26,25;8964FF;ETD1HA;1014,0;;;;;;-114,082031;163,0;0,26;-960,0;-992,0;2076;172,92;245,3632;No alert, no SPI, aircraft airbone;48725,94412750962;27757,107299089294;800,062422457151
CAT048;20;129;05:04:53:523;41,48264646;2,20143043;1219,22470463626;4000,08117995883;11,816406;22,324219;1000,0;40,0;A5325B;DAL250;1014,0;;;;;;111,269531;251,0;0,408;-1280,0;-1248,0;1751;276,32;113,0328;No alert, no SPI, aircraft airbone;42505,16981013812;40876,456954655325;1219,22470463626
CAT048;20;129;05:04:53:992;41,36281311;2,27093808;777,204118919559;2549,88236151605;8,503906;63,934937;2016,0;25,5;8964FF;ETD1HA;1014,0;-0,176;-114,609;172.0;0,125;174,0;-114,257812;163,0;0,256;-832,0;-960,0;2076;171,82;245,2203;No alert, no SPI, aircraft airbone;48398,99500804186;27603,878204362485;777,204118919559
CAT048;20;129;05:04:57:539;41,48065629;2,20766384;1196,36205920111;3925,07249830938;11,816406;23,807373;1000,0;39,25;A5325B;DAL250;1014,0;;;;;;111,09375;251,0;0,404;-1152,0;-1184,0;1751;275,88;112,8406;No alert, no SPI, aircraft airbone;43027,08859187619;40658,49205898686;1196,36205920111
CAT048;20;129;05:04:57:984;41,36149391;2,2671797;761,965706663206;2499,88756904891;8,316406;63,912964;2016,0;25,0;8964FF;ETD1HA;1014,0;;;;;;-114,433594;161,0;0,256;-864,0;-928,0;2076;171,6;245,528;No alert, no SPI, aircraft airbone;48085,493579106864;27455,28104047786;761,965706663206
CAT048;20;129;05:05:01:555;41,47868923;2,21402871;1173,49928080011;3850,06338042024;11,828125;25,3125;1000,0;38,5;A5325B;DAL250;1014,0;-0,176;112,676;276.0;-0,031;272,0;110,917969;250,0;0,404;-1280,0;-1248,0;1751;275,44;112,6483;No alert, no SPI, aircraft airbone;43560,00364721202;40443,197343968066;1173,49928080011
CAT048;20;129;05:05:01:984;41,36016716;2,26332994;746,727299232036;2449,89279241243;8,125;63,880005;2016,0;24,5;8964FF;ETD1HA;1014,0;;;;;;-114,433594;161,0;0,256;-928,0;-928,0;2076;171,6;245,528;No alert, no SPI, aircraft airbone;47764,33869356198;27305,80875936871;746,727299232036
CAT048;20;129;05:05:05:563;41,476678;2,22030057;1150,63640957139;3775,05395797821;11,84375;26,801147;1000,0;37,75;A5325B;DAL250;1014,0;;;;;;110,917969;250,0;0,404;-1088,0;-1024,0;1751;275,44;112,6483;No alert, no SPI, aircraft airbone;44085,21168654754;40222,98886232647;1150,63640957139
CAT048;20;129;05:05:05:977;41,35879253;2,25932351;723,868917290121;2374,89809860212;7,925781;63,841553;2016,0;23,75;8964FF;ETD1HA;1014,0;;;;;;-114,609375;162,0;0,256;-864,0;-960,0;2076;170,5;245,3851;No alert, no SPI, aircraft airbone;47430,09593107696;27150,94767770241;723,868917290121
CAT048;20;129;05:05:09:570;41,47474923;2,22654352;1127,77347983979;3700,04434359757;11,871094;28,267822;1000,0;37,0;A5325B;DAL250;1014,0;;;;;;111,09375;249,0;0,404;-928,0;-896,0;1751;273,24;112,6154;No alert, no SPI, aircraft airbone;44607,980751143026;40011,96183551756;1127,77347983979
CAT048;20;129;05:05:09:969;41,35757325;2,25578935;708,630309686065;2324,90266523043;7,75;63,808594;2016,0;23,25;8964FF;ETD1HA;1014,0;0,0;-114,434;170.0;-0,156;172,0;-114,785156;161,0;0,252;-896,0;-960,0;2076;170,28;245,6927;No alert, no SPI, aircraft airbone;47135,24598320174;27013,611304677892;708,630309686065
CAT048;20;129;05:05:13:586;41,47278588;2,23268524;1112,53047182132;3650,03447317024;11,902344;29,712524;1000,0;36,5;A5325B;DAL250;1014,0;;;;;;111,09375;249,0;0,4;-832,0;-832,0;1751;272,36;112,6978;No alert, no SPI, aircraft airbone;45122,348350494554;39797,07927840604;1112,53047182132
CAT048;20;129;05:05:13:961;41,35616581;2,25161139;685,771919053048;2249,907942906;7,542969;63,753662;2016,0;22,5;8964FF;ETD1HA;1014,0;;;;;;-115,136719;161,0;0,252;-864,0;-928,0;2076;169,18;245,5554;No alert, no SPI, aircraft airbone;46786,64633901447;26855,043094025605;685,771919053048
CAT048;20;129;05:05:17:594;41,47086967;2,23891127;1089,66735186614;3575,02423469651;11,945312;31,157227;1000,0;35,75;A5325B;DAL250;1014,0;-0,176;112,676;270.0;-0,031;268,0;111,09375;248,0;0,4;-1024,0;-992,0;1751;271,04;112,5824;No alert, no SPI, aircraft airbone;45643,75669879508;39587,513024826396;1089,66735186614
CAT048;20;129;05:05:17:953;41,35498881;2,248146;670,533218746074;2199,91220539087;7,371094;63,709717;2016,0;22,0;8964FF;ETD1HA;1014,0;;;;;;-115,136719;160,0;0,252;-1024,0;-928,0;2076;168,3;245,4126;No alert, no SPI, aircraft airbone;46497,49721029248;26722,465403322472;670,533218746074
CAT048;20;129;05:05:21:602;41,46889093;2,24511659;1066,80411440134;3500,01361069249;11,992188;32,596436;1000,0;35,0;A5325B;DAL250;1014,0;;;;;;111,269531;246,0;0,396;-1216,0;-1280,0;1751;267,74;112,6318;No alert, no SPI, aircraft airbone;46163,509643743826;39371,028431565675;1066,80411440134
CAT048;20;129;05:05:21:945;41,35365529;2,24420403;655,29466047138;2149,91693386092;7,175781;63,654785;2016,0;21,5;8964FF;ETD1HA;1014,0;;;;;;-114,960938;160,0;0,252;-800,0;-896,0;2076;166,98;245,5829;No alert, no SPI, aircraft airbone;46168,566111235676;26572,26286281656;655,29466047138
CAT048;20;129;05:05:25:617;41,46703229;2,25125182;1043,94085300434;3425,00290817077;12,050781;33,991699;1000,0;34,25;A5325B;DAL250;1014,0;;;;;;111,09375;244,0;0,392;-1184,0;-1120,0;1751;266,42;112,5165;No alert, no SPI, aircraft airbone;46677,35283449639;39167,882061491204;1043,94085300434
CAT048;20;129;05:05:25:945;41,35235489;2,24033675;640,056037136354;2099,92144887843;6,984375;63,59436;2016,0;21,0;8964FF;ETD1HA;1014,0;0,176;-114,434;168.0;0,031;170,0;-114,960938;161,0;0,252;-864,0;-928,0;2076;166,98;245,5829;No alert, no SPI, aircraft airbone;45845,848801344946;26425,793005760323;640,056037136354
CAT048;20;129;05:05:29:625;41,46512351;2,25720171;1028,69755508006;3374,99208660885;12,109375;35,348511;1000,0;33,75;A5325B;DAL250;1014,0;;;;;;111,09375;242,0;0,388;-896,0;-896,0;1751;263,34;112,5659;No alert, no SPI, aircraft airbone;47175,77761965923;38959,10263816082;1028,69755508006
CAT048;20;129;05:05:29:938;41,35120434;2,23685857;617,197244775482;2024,92540854919;6,8125;63,528442;2016,0;20,25;8964FF;ETD1HA;1014,0;;;;;;-114,785156;161,0;0,252;-864,0;-896,0;2076;166,98;245,5829;No alert, no SPI, aircraft airbone;45555,577169949145;26296,18380622281;617,197244775482
CAT048;20;129;05:05:33:641;41,46323695;2,26315863;1005,83417044021;3299,98097974706;12,175781;36,688843;1000,0;33,0;A5325B;DAL250;1014,0;-0,176;112,5;260.0;0,094;258,0;111,09375;240,0;0,384;-896,0;-896,0;1751;260,26;112,6154;No alert, no SPI, aircraft airbone;47674,80267446987;38752,82911822904;1005,83417044021
CAT048;20;129;05:05:33:938;41,34994015;2,23316036;601,958489905111;1974,92949202029;6,628906;63,473511;2016,0;19,75;8964FF;ETD1HA;1014,0;;;;;;-114,609375;161,0;0,252;-832,0;-864,0;2076;166,98;245,5829;No alert, no SPI, aircraft airbone;45246,95963886771;26153,85080556928;601,958489905111
CAT048;20;129;05:05:37:648;41,46147772;2,26907656;990,590759614483;3249,96978777358;12,253906;37,985229;1000,0;32,5;A5325B;DAL250;1014,0;;;;;;110,917969;237,0;0,38;-832,0;-800,0;1751;258,06;112,5824;No alert, no SPI, aircraft airbone;48170,50481002675;38560,70991429416;990,590759614483
CAT048;20;129;05:05:37:930;41,34864145;2,2293882;586,719722863287;1924,93353555879;6,441406;63,418579;2016,0;19,25;8964FF;ETD1HA;1014,0;;;;;;-114,433594;161,0;0,252;-832,0;-864,0;2076;165,66;245,7532;No alert, no SPI, aircraft airbone;44932,16491154861;26007,660063673073;586,719722863287
CAT048;20;129;05:05:41:656;41,45958635;2,27485461;975,347276055254;3199,95835717312;12,328125;39,265137;1000,0;32,0;A5325B;DAL250;1014,0;;;;;;110,917969;235,0;0,376;-736,0;-768,0;1751;254,54;112,4286;No alert, no SPI, aircraft airbone;48654,64522798587;38353,8703053337;975,347276055254
CAT048;20;129;05:05:41:922;41,34738425;2,22568514;571,480899838731;1874,9373954269;6,257812;63,352661;2016,0;18,75;8964FF;ETD1HA;1014,0;0,0;-114,258;166.0;-0,031;170,0;-114,433594;160,0;0,252;-832,0;-928,0;2076;165,66;245,7532;No alert, no SPI, aircraft airbone;44623,11244698272;25866,127506555098;571,480899838731
CAT048;20;129;05:05:45:664;41,45784464;2,28059225;960,10378140118;3149,94689017225;12,414062;40,495605;1000,0;31,5;A5325B;DAL250;1014,0;;;;;;110,917969;233,0;0,372;-480,0;-480,0;1751;252,12;112,3901;No alert, no SPI, aircraft airbone;49135,32466069606;38163,661776763445;960,10378140118
CAT048;20;129;05:05:45:914;41,34615995;2,22206168;548,622018148191;1799,94106202131;6,078125;63,28125;2016,0;18,0;8964FF;ETD1HA;1014,0;;;;;;-114,433594;159,0;0,248;-800,0;-928,0;2076;165,66;245,7532;No alert, no SPI, aircraft airbone;44320,68797056576;25728,302629357015;548,622018148191
CAT048;20;129;05:05:49:672;41,45606291;2,286325;952,480188454501;3124,93510148907;12,503906;41,715088;1000,0;31,25;A5325B;DAL250;1014,0;-0,176;112,5;248.0;-0,031;248,0;111,09375;230,0;0,368;-320,0;-224,0;1751;249,04;112,4396;No alert, no SPI, aircraft airbone;49615,651163827286;37969,037532352784;952,480188454501
CAT048;20;129;05:05:49:906;41,3448687;2,21828414;533,383146622218;1749,94476276404;5,890625;63,209839;2016,0;17,5;8964FF;ETD1HA;1014,0;;;;;;-114,433594;159,0;0,248;-800,0;-896,0;2076;166,98;245,5829;No alert, no SPI, aircraft airbone;44005,40118770789;25582,976906412187;533,383146622218
CAT048;20;129;05:05:53:680;41,45432331;2,29193719;952,47658957541;3124,92329414259;12,597656;42,890625;1000,0;31,25;A5325B;DAL250;1014,0;;;;;;111,09375;227,0;0,364;-224,0;-256,0;1751;245,96;112,489;No alert, no SPI, aircraft airbone;50085,897797859725;37779,05458044027;952,47658957541
CAT048;20;129;05:05:53:898;41,34356217;2,21451665;518,144233853556;1699,9483281961;5,703125;63,143921;2016,0;17,0;8964FF;ETD1HA;1014,0;;;;;;-114,433594;160,0;0,248;-768,0;-864,0;2076;167,86;245,7202;No alert, no SPI, aircraft airbone;43690,9532356911;25435,972984189855;518,144233853556
CAT048;20;129;05:05:57:688;41,45248883;2,29739886;937,232957953587;3074,91137777245;12,6875;44,044189;1000,0;30,75;A5325B;DAL250;1014,0;;;;;;113,554688;225,0;0,36;-544,0;-544,0;1751;243,76;113,7195;No alert, no SPI, aircraft airbone;50543,66617518316;37578,47682952275;937,232957953587
CAT048;20;129;05:05:57:898;41,34230209;2,2108148;502,905269212089;1649,95172344179;5,519531;63,061523;2016,0;16,5;8964FF;ETD1HA;1014,0;0,0;-114,258;168.0;0,125;170,0;-114,433594;161,0;0,252;-768,0;-864,0;2076;167,86;245,7202;No alert, no SPI, aircraft airbone;43381,9558559718;25294,174244543323;502,905269212089
CAT048;20;129;05:06:01:695;41,45056057;2,30269797;929,609308989719;3049,89940530583;12,773438;45,175781;1000,0;30,5;A5325B;DAL250;1014,0;;;;;;119,53125;223,0;0,356;-736,0;-768,0;1751;241,34;117,9437;No alert, no SPI, aircraft airbone;50987,94962003009;37367,41701570432;929,609308989719
CAT048;20;129;05:06:01:891;41,34090278;2,20672611;480,046371273696;1574,95533672959;5,316406;62,96814;2016,0;15,75;8964FF;ETD1HA;1014,0;;;;;;-114,609375;161,0;0,252;-832,0;-896,0;2076;167,86;245,7202;No alert, no SPI, aircraft airbone;43040,65974227741;25136,734200085302;480,046371273696
CAT048;20;129;05:06:03:477;41,28931494;2,09479682;7,62007741536945;25,0002547874407;0,757812;205,686035;5337,0;0,25;345313;VLG1265;1014,0;;;;;;-114,433594;115,0;0,172;-128,0;64,0;1888;106,04;246,0883;No alert, no SPI, aircraft airbone;33698,683813298594;19358,00850920028;7,62007741536945
CAT048;20;129;05:06:05:703;41,44819105;2,30757199;914,365684064105;2999,88751090488;12,832031;46,318359;1000,0;30,0;A5325B;DAL250;1014,0;24,434;127,09;238.0;2,062;236,0;127,792969;220,0;0,352;-800,0;-832,0;1751;238,04;126,9635;No alert, no SPI, aircraft airbone;51397,08506405413;37107,12525076771;914,365684064105
