CAT;SAC;SIC;Time;LAT;LON;H(m);H(ft);RHO;THETA;Mode3/A;FL;TA;TI;BP;RA;TTA;GS;TAR;TAS;HDG;IAS;MACH;BAR;IVV;TN;GS(kt);HDG;STAT
CAT048;20;129;22:45:25:984;41,37923363;2,50983068;1058,95168569684;3474,25104850162;19,03125;75,531006;1000;34,75;345043;VLG30NL;1018;N/A;N/A;N/A;N/A;N/A;13,183594;211;0,34;-352;-448;288;216,7;18,0121;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:25:914;41,35630417;2,29146153;845,772795386612;2774,84521801621;9,199219;68,659058;1111;27,75;346691;VLG40UD;1018;N/A;N/A;N/A;N/A;N/A;-113,378906;184;0,292;-896;-960;1187;207,68;247,0166;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:25:945;41,32596022;2,20223798;434,3265213212;1424,95582421145;4,78125;71,477051;1000;14,25;4CA815;RYR16XA;1018;N/A;N/A;N/A;N/A;N/A;-113,027344;167;0,26;-1024;-928;1264;179,96;245,7092;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:26:141;41,30093188;2,12864712;99,0589966652915;324,996718619355;1,203125;89,335327;2030;3,25;34744C;VLG74FA;1018;N/A;N/A;N/A;N/A;N/A;-117,421875;130;0,196;-672;-736;2232;134,86;245,907;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:29:977;41,38319727;2,51061451;1051,33154140692;3449,25057430949;19,125;74,866333;1000;34,5;345043;VLG30NL;1018;N/A;N/A;N/A;N/A;N/A;4,921875;211;0,34;-448;-352;288;217,8;8,9813;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:29:906;41,35482199;2,28676216;822,915094797499;2699,85275961543;8,96875;68,69751;1111;27;346691;VLG40UD;1018;N/A;N/A;N/A;N/A;N/A;-113,90625;183;0,292;-928;-992;1187;206,14;246,5442;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:29:938;41,32459679;2,19819891;419,087566450238;1374,9592515126;4,582031;71,724243;1000;13,75;4CA815;RYR16XA;1018;-0,352;-114,082;178;-0,062;172;-113,203125;165;0,256;-864;-896;1264;177,76;245,7422;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:30:172;41,29989806;2,12568918;91,4392080409452;299,997411309055;1,070312;92,576294;2030;3;34744C;VLG74FA;1018;N/A;N/A;N/A;N/A;N/A;-117,070312;130;0,196;-544;-544;2232;135,3;245,517;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:33:961;41,38741683;2,51061357;1051,33239407931;3449,25337179115;19,191406;74,135742;1000;34,5;345043;VLG30NL;1018;-23,73;0,352;218;-2,156;226;-3,515625;209;0,336;-416;-352;288;219,12;0,2582;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:33:898;41,35332885;2,28216119;800,057285291143;2624,85994387459;8,742188;68,752441;1111;26,25;346691;VLG40UD;1018;N/A;N/A;N/A;N/A;N/A;-114,082031;182;0,288;-960;-992;1187;204,38;246,319;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:33:938;41,32326783;2,19432925;396,228527278639;1299,96240143685;4,390625;71,998901;1000;13;4CA815;RYR16XA;1018;N/A;N/A;N/A;N/A;N/A;-113,378906;165;0,256;-992;-928;1264;176,88;245,6049;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:34:211;41,29885724;2,1227225;76,1993976673111;249,998031842821;0,941406;96,745605;2030;2,5;34744C;VLG74FA;1018;N/A;N/A;N/A;N/A;N/A;-117,597656;130;0,196;-608;-640;2232;134,2;245,3412;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:37:945;41,39148598;2,50979415;1036,09420193732;3399,25930148403;19,222656;73,405151;1000;34;345043;VLG30NL;1018;N/A;N/A;N/A;N/A;N/A;-11,777344;209;0,336;-448;-448;288;219,56;351,6064;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:37:891;41,35180294;2,27757207;784,819411252625;2574,86691721406;8,515625;68,823853;1111;25,75;346691;VLG40UD;1018;-0,352;-113,906;202;-0,062;192;-114,082031;181;0,288;-992;-1024;1187;203,5;246,2091;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:37:930;41,32191397;2,19028167;380,989493144676;1249,96556868878;4,191406;72,284546;1000;12,5;4CA815;RYR16XA;1018;N/A;N/A;N/A;N/A;N/A;-113,378906;164;0,256;-896;-928;1264;176,44;245,9015;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:38:266;41,29780289;2,11960366;60,9595725852996;199,998604120754;0,8125;102,354126;2030;2;34744C;VLG74FA;1018;1,055;-114,434;136;-0,281;134;-116,894531;131;0,2;-864;-864;2232;135,3;245,517;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:41:930;41,3956449;2,50804812;1028,47713335883;3374,26891820898;19,21875;72,625122;1000;33,75;345043;VLG30NL;1018;N/A;N/A;N/A;N/A;N/A;-20,039062;210;0,336;-256;-448;288;222,64;343,2733;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:41:891;41,35027302;2,27308224;761,961434484459;2499,87355271399;8,292969;68,911743;1111;25;346691;VLG40UD;1018;N/A;N/A;N/A;N/A;N/A;-114,257812;181;0,284;-1024;-1024;1187;201,52;245,9784;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:41:930;41,32059311;2,18631285;358,130399642512;1174,96854036314;3,996094;72,58667;1000;11,75;4CA815;RYR16XA;1018;N/A;N/A;N/A;N/A;N/A;-113,730469;164;0,252;-992;-928;1264;175,56;245,7697;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:42:352;41,29666826;2,11647083;45,7197238616645;149,999098834303;0,695312;110,357666;2030;1,5;34744C;VLG74FA;1018;N/A;N/A;N/A;N/A;N/A;-116,71875;131;0,2;-832;-832;2232;136,18;245,6927;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:45:914;41,3994403;2,50573814;1020,86065590195;3349,28047430937;19,1875;71,883545;1000;33,5;345043;VLG30NL;1018;N/A;N/A;N/A;N/A;N/A;-28,300781;210;0,336;-288;-384;288;223,74;334,5776;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:45:883;41,34876426;2,26857652;746,723416060209;2449,88005234698;8,070312;68,994141;1111;24,5;346691;VLG40UD;1018;N/A;N/A;N/A;N/A;N/A;-114,433594;180;0,284;-928;-992;1187;199,76;245,7422;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:45:930;41,31925113;2,18234551;342,89126434736;1124,97137572139;3,800781;72,938232;1000;11,25;4CA815;RYR16XA;1018;-0,352;-114,258;174;-0,062;170;-113,730469;164;0,252;-1120;-992;1264;174,68;245,6323;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:46:461;41,29566856;2,11326337;30,4798510931432;99,999514660428;0,589844;120,778198;2030;1;34744C;VLG74FA;1018;N/A;N/A;N/A;N/A;N/A;-117,246094;130;0,196;-704;-704;2232;134,86;245,907;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:49:898;41,4029905;2,50264035;1013,24503157102;3324,29482937945;19,121094;71,147461;1000;33,25;345043;VLG30NL;1018;-27,598;-34,102;226;-2,375;224;-36,738281;209;0,336;-192;-384;288;226,16;325,816;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:49:875;41,3472544;2,26416841;723,865300556645;2374,88623267826;7,851562;69,093018;1111;23,75;346691;VLG40UD;1018;N/A;N/A;N/A;N/A;N/A;-114,609375;179;0,284;-1056;-960;1187;198,88;245,6268;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:49:922;41,31794052;2,17854696;320,032053388655;1049,97396203964;3,613281;73,33374;1000;10,5;4CA815;RYR16XA;1018;N/A;N/A;N/A;N/A;N/A;-114,257812;163;0,252;-1088;-1024;1264;172,92;245,3632;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:50:609;41,29460238;2,11021449;15,2399488184601;49,9998336815567;0,519531;134,758301;2030;0,5;34744C;VLG74FA;1018;N/A;N/A;N/A;N/A;N/A;-117,070312;129;0,196;-704;-704;2232;133,98;245,7312;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:53:883;41,40610205;2,49884644;1005,63008202426;3299,31139830848;19,019531;70,449829;1000;33;345043;VLG30NL;1018;N/A;N/A;N/A;N/A;N/A;-48,339844;209;0,336;-480;-512;288;227,92;316,4227;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:53:875;41,34574339;2,2597556;708,627137378789;2324,89225739783;7,632812;69,197388;1111;23,25;346691;VLG40UD;1018;-0,176;-114,609;196;0,375;188;-114,609375;177;0,28;-928;-992;1187;197,12;245,3851;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:53:922;41,31660919;2,17465779;304,792823472992;999,97648696313;3,421875;73,773193;1000;10;4CA815;RYR16XA;1018;N/A;N/A;N/A;N/A;N/A;-114,257812;161;0,248;-960;-896;1264;170,5;245,3851;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:54:797;41,29349566;2,10707292;2,48728320002556E-05;8,16037821397185E-05;0,488281;152,30896;2030;0;34744C;VLG74FA;1018;1,23;-114,785;134;0,188;132;-117,597656;130;0,196;-768;-672;2232;134,2;245,3412;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:57:875;41,4086941;2,49413366;990,396001972258;3249,33081911066;18,871094;69,790649;1000;32,5;345043;VLG30NL;1018;N/A;N/A;N/A;N/A;N/A;-59,765625;210;0,336;-480;-416;288;231;305,4749;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:57:867;41,34426935;2,25551349;685,768854026683;2249,8978870449;7,421875;69,312744;1111;22,5;346691;VLG40UD;1018;N/A;N/A;N/A;N/A;N/A;-114,609375;174;0,276;-768;-896;1187;193,82;245,2863;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:57:922;41,3153251;2,17092972;281,933525060304;924,978786358846;3,238281;74,251099;1000;9,25;4CA815;RYR16XA;1018;N/A;N/A;N/A;N/A;N/A;-114,433594;160;0,244;-512;-832;1264;168,3;245,4126;No alert, no SPI, aircraft airbone
CAT048;20;129;22:45:58:984;41,29248942;2,10393694;7,38324597477913E-05;0,000242232487238944;0,5;170,211182;2030;-0,5;34744C;VLG74FA;1018;N/A;N/A;N/A;N/A;N/A;-116,542969;130;0,196;-640;-608;2232;133,98;245,7312;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:01:859;41,41072573;2,48889445;990,402304901741;3249,35149801383;18,691406;69,191895;1000;32,5;345043;VLG30NL;1018;N/A;N/A;N/A;N/A;N/A;-70,839844;210;0,336;-320;-384;288;232,98;294,3622;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:01:859;41,34279625;2,25126549;670,530527420342;2199,90337558175;7,210938;69,433594;1111;22;346691;VLG40UD;1018;N/A;N/A;N/A;N/A;N/A;-114,609375;172;0,272;-768;-928;1187;190,74;245,1819;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:01:922;41,31405341;2,16727698;266,694177605212;874,980925654283;3,058594;74,789429;1000;8,75;4CA815;RYR16XA;1018;0,352;-114,434;166;-0,031;162;-114,609375;156;0,24;-896;-768;1264;166,1;245,4401;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:03:156;41,29137448;2,1007886;9,96142625808716E-05;0,000326818457245827;0,5625;185,861206;2030;-1;34744C;VLG74FA;1018;N/A;N/A;N/A;N/A;N/A;-117,421875;129;0,192;-384;-320;2232;133,98;245,7312;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:05:852;41,41190132;2,48311951;982,788891708478;3224,37310747284;18,472656;68,703003;1000;32,25;345043;VLG30NL;1018;-26,367;-75,762;236;-2,281;224;-80,683594;210;0,336;-256;-288;288;235,4;284,2712;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:05:867;41,34134717;2,24700495;655,292162275873;2149,90873768118;7;69,54895;1111;21,5;346691;VLG40UD;1018;N/A;N/A;N/A;N/A;N/A;-114,433594;170;0,268;-1024;-1024;1187;188,1;245,4785;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:05:930;41,31277825;2,16352925;251,454812614247;824,983007417327;2,875;75,377197;1000;8,25;4CA815;RYR16XA;1018;N/A;N/A;N/A;N/A;N/A;-114,609375;154;0,236;-896;-800;1264;162,58;245,6433;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:07:281;41,2903973;2,09772695;9,79118049144745E-05;0,000321232966035605;0,648438;197,589111;2030;-1,25;34744C;VLG74FA;1018;N/A;N/A;N/A;N/A;N/A;-116,542969;125;0,188;-64;-96;2232;130,68;245,5884;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:09:844;41,41229102;2,47735019;975,175172928721;3199,39371435146;18,238281;68,340454;1000;32;345043;VLG30NL;1018;N/A;N/A;N/A;N/A;N/A;-88,769531;210;0,336;-192;-288;288;238,26;275,5426;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:09:859;41,33987151;2,24276158;632,433741363697;2074,91391601567;6,789062;69,686279;1111;20,75;346691;VLG40UD;1018;-0,176;-114,609;186;0,094;178;-114,257812;169;0,264;-1056;-1024;1187;185,9;245,5005;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:09:930;41,31157202;2,16001836;236,215374547057;774,984849428966;2,703125;76,014404;1000;7,75;4CA815;RYR16XA;1018;N/A;N/A;N/A;N/A;N/A;-114,609375;152;0,232;-800;-800;1264;160,38;245,6708;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:11:367;41,28941167;2,09493257;7,75977969169617E-05;0,000254585956037045;0,75;205,455322;2030;-1,25;34744C;VLG74FA;1018;0,176;-114,434;126;0,188;122;-115,488281;119;0,18;-192;-64;2232;125,4;245,4785;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:13:836;41,4123705;2,47144769;967,561417483725;3174,4142009373;17,992188;68,016357;1000;31,75;345043;VLG30NL;1018;N/A;N/A;N/A;N/A;N/A;-95,800781;210;0,336;-256;-288;288;240,24;268,0884;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:13:852;41,33850544;2,23864839;609,575233965181;1999,91881060232;6,585938;69,796143;1111;20;346691;VLG40UD;1018;N/A;N/A;N/A;N/A;N/A;-114,257812;168;0,264;-1152;-1024;1187;183,92;245,2423;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:13:930;41,3103679;2,15640946;220,975920137018;724,986637822334;2,527344;76,712036;1000;7,25;4CA815;RYR16XA;1018;N/A;N/A;N/A;N/A;N/A;-114,433594;151;0,232;-768;-736;1264;159,06;245,8521;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:15:422;41,28844236;2,09222471;3,93763184547424E-05;0,000129187400639057;0,859375;211,173706;2030;-1,25;34744C;VLG74FA;1018;N/A;N/A;N/A;N/A;N/A;-115,3125;105;0,16;-32;-64;2232;113,3;245,4675;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:17:828;41,41191033;2,4654444;967,567524905317;3174,43423841036;17,730469;67,774658;1000;31,75;345043;VLG30NL;1018;N/A;N/A;N/A;N/A;N/A;-101,25;210;0,336;-160;-160;288;241,34;262,37;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:17:852;41,33709376;2,23455666;586,716671066359;1924,92352310135;6,382812;69,938965;1111;19,25;346691;VLG40UD;1018;N/A;N/A;N/A;N/A;N/A;-113,90625;168;0,264;-1056;-960;1187;182,38;245,6818;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:17:938;41,30918638;2,15296135;205,736409494653;674,988241726438;2,359375;77,519531;1000;6,75;4CA815;RYR16XA;1018;-0,527;-114,258;156;-0,062;154;-114,609375;149;0,228;-736;-768;1264;156,86;245,885;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:21:820;41,41102552;2,45975983;959,953097211197;3149,45251945438;17,472656;67,62085;1000;31,5;345043;VLG30NL;1018;-10,723;-102,129;242;-0,844;224;-104,765625;210;0,336;-352;-224;288;241,56;257,8052;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:21:844;41,33572321;2,23062826;563,858009337448;1849,92791135467;6,1875;70,092773;1111;18,5;346691;VLG40UD;1018;N/A;N/A;N/A;N/A;N/A;-114,082031;166;0,26;-928;-928;1187;180,84;245,8411;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:21:938;41,30799846;2,14941463;190,496881583706;624,989788975084;2,1875;78,43689;1000;6,25;4CA815;RYR16XA;1018;N/A;N/A;N/A;N/A;N/A;-114,785156;149;0,228;-800;-768;1264;155,76;245,7367;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:25:813;41,40986443;2,45403232;959,958551441319;3149,47041391074;17,207031;67,510986;1000;31,5;345043;VLG30NL;1018;N/A;N/A;N/A;N/A;N/A;-107,578125;210;0,336;-32;-224;288;242,88;254,7015;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:25:844;41,33435966;2,22650711;548,619376940653;1799,93239664197;5,984375;70,224609;1111;18;346691;VLG40UD;1018;-0,352;-114,434;178;-0,562;172;-114,257812;165;0,256;-896;-864;1187;179,08;245,5774;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:25:945;41,30682158;2,14593845;175,257312720641;574,991201866389;2,019531;79,508057;1000;5,75;4CA815;RYR16XA;1018;N/A;N/A;N/A;N/A;N/A;-115,3125;148;0,228;-832;-768;1264;154,88;245,5829;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:29:805;41,40838817;2,44819772;952,343940770254;3124,48809463668;16,929688;67,450562;1000;31,25;345043;VLG30NL;1018;N/A;N/A;N/A;N/A;N/A;-109,863281;211;0,336;-224;-224;288;242,66;252,2351;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:29:836;41,33298443;2,22257435;533,380635601468;1749,93652450672;5,789062;70,400391;1111;17,5;346691;VLG40UD;1018;N/A;N/A;N/A;N/A;N/A;-114,082031;164;0,256;-800;-768;1187;176,88;245,6049;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:29:953;41,30564186;2,14253185;160,017704845406;524,992486765002;1,855469;80,793457;1000;5,25;4CA815;RYR16XA;1018;N/A;N/A;N/A;N/A;N/A;-115,839844;148;0,224;-800;-736;1264;154;245,4291;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:33:797;41,40687757;2,44265911;952,348945005797;3124,50451273282;16,664062;67,412109;1000;31,25;345043;VLG30NL;1018;N/A;N/A;N/A;N/A;N/A;-111,796875;212;0,34;-224;-256;288;243,76;250,0763;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:33:828;41,33164551;2,21862801;510,521862040274;1674,94054585621;5,59375;70,565186;1111;16,75;346691;VLG40UD;1018;N/A;N/A;N/A;N/A;N/A;-113,730469;162;0,252;-832;-768;1187;175,56;245,7697;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:33:961;41,30446072;2,13918793;144,778060736135;474,99365278554;1,695312;82,342529;1000;4,75;4CA815;RYR16XA;1018;0;-114,609;154;-0,031;152;-116,015625;147;0,224;-800;-704;1264;154;245,4291;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:37:789;41,40519123;2,43703252;944,733907978982;3099,52079465376;16,390625;67,401123;1000;31;345043;VLG30NL;1018;-2,637;-111,445;242;-0,125;228;-113,203125;213;0,34;-128;-224;288;243,1;248,4998;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:37:828;41,33030347;2,21476903;495,283020459116;1624,94434484308;5,402344;70,757446;1111;16,25;346691;VLG40UD;1018;N/A;N/A;N/A;N/A;N/A;-113,90625;161;0,252;-832;-768;1187;174,68;245,6323;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:37:977;41,30326021;2,13563963;129,538407619111;424,994789253085;1,527344;84,221191;1000;4,25;4CA815;RYR16XA;1018;N/A;N/A;N/A;N/A;N/A;-115,839844;147;0,224;-800;-768;1264;153,12;245,2753;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:41:781;41,40343352;2,43163224;937,118559656665;3074,53605526397;16,125;67,417603;1000;30,75;345043;VLG30NL;1018;N/A;N/A;N/A;N/A;N/A;-113,730469;211;0,336;-480;-352;288;242,44;247,6703;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:41:820;41,32898117;2,21089961;480,044145472348;1574,9480342315;5,210938;70,949707;1111;15,75;346691;VLG40UD;1018;-0,527;-114,785;174;-0,719;168;-114,257812;160;0,248;-800;-800;1187;172,92;245,3632;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:41:992;41,30207378;2,13221814;114,298711416312;374,995784363092;1,367188;86,539307;1000;3,75;4CA815;RYR16XA;1018;N/A;N/A;N/A;N/A;N/A;-115,839844;147;0,224;-864;-800;1264;154;245,4291;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:45:781;41,40162967;2,42616367;929,503187889233;3049,55123895451;15,855469;67,439575;1000;30,5;345043;VLG30NL;1018;N/A;N/A;N/A;N/A;N/A;-113,730469;211;0,336;-320;-288;288;241,78;247,3572;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:45:820;41,32764071;2,20703698;464,805229007266;1524,9515875362;5,019531;71,169434;1111;15,25;346691;VLG40UD;1018;N/A;N/A;N/A;N/A;N/A;-114,082031;160;0,248;-864;-832;1187;172,92;245,3632;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:46:023;41,30089535;2,12864762;99,0589966075495;324,996718429913;1,203125;89,439697;1000;3,25;4CA815;RYR16XA;1018;N/A;N/A;N/A;N/A;N/A;-116,367188;148;0,224;-768;-832;1264;153,56;245,7697;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:49:773;41,39980569;2,42070615;921,887724571861;3024,56612228435;15,585938;67,467041;1000;30,25;345043;VLG30NL;1018;N/A;N/A;N/A;N/A;N/A;-113,554688;212;0,336;-480;-352;288;241,78;247,3572;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:49:820;41,32630825;2,20316903;449,566276513971;1474,9550226381;4,828125;71,400146;1111;14,75;346691;VLG40UD;1018;N/A;N/A;N/A;N/A;N/A;-113,554688;161;0,248;-864;-864;1187;173,8;245,5005;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:50:063;41,29972674;2,12516381;76,1992432251573;249,997525142825;1,046875;93,197021;1000;2,5;4CA815;RYR16XA;1018;0;-114,434;154;-0,062;152;-116,367188;148;0,224;-864;-864;1264;154;245,4291;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:53:773;41,39805543;2,41530205;914,272154453211;2999,58065521627;15,320312;67,483521;1000;30;345043;VLG30NL;1018;-1,934;-112,5;240;-0,188;226;-114,082031;211;0,336;-224;-224;288;240,46;247,489;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:53:813;41,32498657;2,19929904;426,707286989316;1399,95833544603;4,636719;71,641846;1111;14;346691;VLG40UD;1018;N/A;N/A;N/A;N/A;N/A;-113,730469;160;0,248;-832;-896;1187;172,48;245,6653;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:54:109;41,29853689;2,12171215;60,9594569569454;199,998224762625;0,898438;98,305664;1000;2;4CA815;RYR16XA;1018;N/A;N/A;N/A;N/A;N/A;-116,367188;148;0,224;-832;-832;1264;154;245,4291;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:57:766;41,39637562;2,40994987;914,276479635388;2999,59484544697;15,058594;67,489014;1000;30;345043;VLG30NL;1018;N/A;N/A;N/A;N/A;N/A;-114,960938;208;0,332;-448;-352;288;239,36;246,8628;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:57:813;41,32368207;2,19541507;411,468263776973;1349,96153853004;4,445312;71,889038;1111;13,5;346691;VLG40UD;1018;0,352;-114,434;172;0,406;166;-113,730469;160;0,248;-1024;-928;1187;172,48;245,6653;No alert, no SPI, aircraft airbone
CAT048;20;129;22:46:58:188;41,29736121;2,11812779;45,7196461996064;149,998844037517;0,753906;105,408325;1000;1,5;4CA815;RYR16XA;1018;N/A;N/A;N/A;N/A;N/A;-116,367188;148;0,224;-736;-768;1264;154;245,4291;No alert, no SPI, aircraft airbone
CAT048;20;129;22:47:01:758;41,39460686;2,404556;906,660746459849;2974,60884341533;14,792969;67,510986;1000;29,75;345043;VLG30NL;1018;N/A;N/A;N/A;N/A;N/A;-114,960938;210;0,336;-128;-256;288;239,36;246,3245;No alert, no SPI, aircraft airbone
CAT048;20;129;22:47:01:813;41,32233947;2,19154979;388,609195135534;1274,96459176846;4,253906;72,191162;1111;12,75;346691;VLG40UD;1018;N/A;N/A;N/A;N/A;N/A;-113,730469;160;0,248;-960;-960;1187;172,48;245,6653;No alert, no SPI, aircraft airbone
CAT048;20;129;22:47:02:289;41,29614966;2,11468173;30,4797977181152;99,9993395455009;0,632812;115,554199;1000;1;4CA815;RYR16XA;1018;N/A;N/A;N/A;N/A;N/A;-115,839844;147;0,224;-768;-768;1264;153,56;245,7697;No alert, no SPI, aircraft airbone
